n, m, tiempoTotal
200, 14065, 119337
200, 14070, 111137
200, 14075, 106584
200, 14080, 112145
200, 14085, 118416
200, 14090, 117068
200, 14095, 90629
200, 14100, 110384
200, 14105, 137495
200, 14110, 108011
200, 14115, 119900
200, 14120, 107728
200, 14125, 97515
200, 14130, 104509
200, 14135, 124055
200, 14140, 118659
200, 14145, 100092
200, 14150, 122930
200, 14155, 121533
200, 14160, 125135
200, 14165, 130059
200, 14170, 175899
200, 14175, 134502
200, 14180, 124261
200, 14185, 122316
200, 14190, 118506
200, 14195, 95157
200, 14200, 123798
200, 14205, 111702
200, 14210, 135623
200, 14215, 112227
200, 14220, 110502
200, 14225, 119686
200, 14230, 117393
200, 14235, 113578
200, 14240, 115879
200, 14245, 128726
200, 14250, 117272
200, 14255, 112171
200, 14260, 118357
200, 14265, 142296
200, 14270, 139779
200, 14275, 145709
200, 14280, 135667
200, 14285, 115432
200, 14290, 102753
200, 14295, 115644
200, 14300, 112986
200, 14305, 113904
200, 14310, 110935
200, 14315, 123763
200, 14320, 117337
200, 14325, 103498
200, 14330, 124376
200, 14335, 120747
200, 14340, 142487
200, 14345, 113612
200, 14350, 117890
200, 14355, 129310
200, 14360, 109687
200, 14365, 122076
200, 14370, 120103
200, 14375, 104793
200, 14380, 115530
200, 14385, 110347
200, 14390, 126545
200, 14395, 123348
200, 14400, 135038
200, 14405, 125805
200, 14410, 138886
200, 14415, 135072
200, 14420, 114383
200, 14425, 114263
200, 14430, 124786
200, 14435, 109248
200, 14440, 107935
200, 14445, 116892
200, 14450, 142131
200, 14455, 121851
200, 14460, 119053
200, 14465, 141691
200, 14470, 114070
200, 14475, 121605
200, 14480, 124625
200, 14485, 114559
200, 14490, 116983
200, 14495, 102661
200, 14500, 108518
200, 14505, 112942
200, 14510, 118398
200, 14515, 104839
200, 14520, 119921
200, 14525, 115867
200, 14530, 126636
200, 14535, 118504
200, 14540, 141891
200, 14545, 108368
200, 14550, 128702
200, 14555, 118159
200, 14560, 122614
200, 14565, 121699
200, 14570, 138859
200, 14575, 121344
200, 14580, 136923
200, 14585, 130657
200, 14590, 123830
200, 14595, 132968
200, 14600, 110946
200, 14605, 126006
200, 14610, 130978
200, 14615, 132427
200, 14620, 115095
200, 14625, 136858
200, 14630, 132459
200, 14635, 113167
200, 14640, 136740
200, 14645, 130688
200, 14650, 228801
200, 14655, 195985
200, 14660, 234479
200, 14665, 226333
200, 14670, 190452
200, 14675, 151230
200, 14680, 235420
200, 14685, 216272
200, 14690, 163560
200, 14695, 201628
200, 14700, 217412
200, 14705, 209435
200, 14710, 201829
200, 14715, 180770
200, 14720, 178257
200, 14725, 171137
200, 14730, 188097
200, 14735, 155183
200, 14740, 166750
200, 14745, 195437
200, 14750, 192188
200, 14755, 176019
200, 14760, 191833
200, 14765, 223493
200, 14770, 181680
200, 14775, 186277
200, 14780, 150196
200, 14785, 116768
200, 14790, 131945
200, 14795, 117965
200, 14800, 142392
200, 14805, 125692
200, 14810, 108612
200, 14815, 130857
200, 14820, 140333
200, 14825, 129581
200, 14830, 131171
200, 14835, 137103
200, 14840, 124197
200, 14845, 136845
200, 14850, 130249
200, 14855, 121226
200, 14860, 153290
200, 14865, 132313
200, 14870, 131051
200, 14875, 127406
200, 14880, 135796
200, 14885, 124411
200, 14890, 124882
200, 14895, 161292
200, 14900, 124908
200, 14905, 187734
200, 14910, 123408
200, 14915, 149785
200, 14920, 213194
200, 14925, 146488
200, 14930, 177917
200, 14935, 221604
200, 14940, 208055
200, 14945, 163280
200, 14950, 145087
200, 14955, 114295
200, 14960, 142670
200, 14965, 141982
200, 14970, 166482
200, 14975, 114446
200, 14980, 155763
200, 14985, 137884
200, 14990, 142365
200, 14995, 184493
200, 15000, 137444
200, 15005, 114094
200, 15010, 144572
200, 15015, 124626
200, 15020, 138792
200, 15025, 144023
200, 15030, 128188
200, 15035, 145067
200, 15040, 139054
200, 15045, 127952
200, 15050, 122832
200, 15055, 195302
200, 15060, 154996
200, 15065, 137361
200, 15070, 155900
200, 15075, 155820
200, 15080, 139617
200, 15085, 128549
200, 15090, 149086
200, 15095, 139197
200, 15100, 120087
200, 15105, 126045
200, 15110, 147935
200, 15115, 156711
200, 15120, 149716
200, 15125, 134242
200, 15130, 119989
200, 15135, 158451
200, 15140, 149592
200, 15145, 163193
200, 15150, 148488
200, 15155, 127173
200, 15160, 150190
200, 15165, 139173
200, 15170, 123043
200, 15175, 141430
200, 15180, 155096
200, 15185, 135183
200, 15190, 157317
200, 15195, 149303
200, 15200, 160827
200, 15205, 185465
200, 15210, 150078
200, 15215, 162925
200, 15220, 174324
200, 15225, 236033
200, 15230, 169519
200, 15235, 152699
200, 15240, 155853
200, 15245, 145884
200, 15250, 145029
200, 15255, 162063
200, 15260, 158541
200, 15265, 161558
200, 15270, 164184
200, 15275, 141122
200, 15280, 138728
200, 15285, 182101
200, 15290, 169540
200, 15295, 154110
200, 15300, 139399
200, 15305, 185727
200, 15310, 166439
200, 15315, 161574
200, 15320, 158522
200, 15325, 146910
200, 15330, 148302
200, 15335, 143161
200, 15340, 135027
200, 15345, 165069
200, 15350, 162848
200, 15355, 181355
200, 15360, 156975
200, 15365, 177875
200, 15370, 141969
200, 15375, 148209
200, 15380, 140841
200, 15385, 157414
200, 15390, 160818
200, 15395, 176080
200, 15400, 151052
200, 15405, 152485
200, 15410, 176269
200, 15415, 170173
200, 15420, 143149
200, 15425, 164696
200, 15430, 154446
200, 15435, 167382
200, 15440, 183672
200, 15445, 192047
200, 15450, 167730
200, 15455, 174899
200, 15460, 131325
200, 15465, 164519
200, 15470, 204490
200, 15475, 213579
200, 15480, 180089
200, 15485, 246411
200, 15490, 235850
200, 15495, 200167
200, 15500, 190515
200, 15505, 192394
200, 15510, 206408
200, 15515, 207441
200, 15520, 201468
200, 15525, 181165
200, 15530, 189382
200, 15535, 186733
200, 15540, 234463
200, 15545, 226502
200, 15550, 222857
200, 15555, 233785
200, 15560, 209312
200, 15565, 206891
200, 15570, 210961
200, 15575, 162987
200, 15580, 163036
200, 15585, 157745
200, 15590, 150352
200, 15595, 186578
200, 15600, 181766
200, 15605, 175738
200, 15610, 160748
200, 15615, 151811
200, 15620, 155343
200, 15625, 151224
200, 15630, 169968
200, 15635, 164704
200, 15640, 190314
200, 15645, 176268
200, 15650, 178704
200, 15655, 184246
200, 15660, 211726
200, 15665, 181504
200, 15670, 169190
200, 15675, 197241
200, 15680, 173188
200, 15685, 172731
200, 15690, 215588
200, 15695, 207652
200, 15700, 169687
200, 15705, 188687
200, 15710, 174514
200, 15715, 166989
200, 15720, 178431
200, 15725, 171380
200, 15730, 158647
200, 15735, 150354
200, 15740, 187173
200, 15745, 177528
200, 15750, 182388
200, 15755, 167425
200, 15760, 230034
200, 15765, 213833
200, 15770, 174148
200, 15775, 190551
200, 15780, 224055
200, 15785, 170910
200, 15790, 159726
200, 15795, 163713
200, 15800, 192061
200, 15805, 160430
200, 15810, 186046
200, 15815, 182365
200, 15820, 232673
200, 15825, 173116
200, 15830, 174068
200, 15835, 171880
200, 15840, 173511
200, 15845, 203313
200, 15850, 187487
200, 15855, 189251
200, 15860, 195437
200, 15865, 147663
200, 15870, 194939
200, 15875, 155436
200, 15880, 185102
200, 15885, 178883
200, 15890, 132673
200, 15895, 179875
200, 15900, 204903
200, 15905, 158792
200, 15910, 203973
200, 15915, 199858
200, 15920, 203067
200, 15925, 193890
200, 15930, 178191
200, 15935, 176286
200, 15940, 193662
200, 15945, 197204
200, 15950, 164727
200, 15955, 160578
200, 15960, 203403
200, 15965, 178812
200, 15970, 203690
200, 15975, 193425
200, 15980, 210203
200, 15985, 188916
200, 15990, 188521
200, 15995, 195164
200, 16000, 181536
200, 16005, 216856
200, 16010, 194851
200, 16015, 171246
200, 16020, 184848
200, 16025, 189117
200, 16030, 218360
200, 16035, 175873
200, 16040, 181140
200, 16045, 170572
200, 16050, 176851
200, 16055, 185443
200, 16060, 182925
200, 16065, 182603
200, 16070, 174877
200, 16075, 204350
200, 16080, 221467
200, 16085, 199622
200, 16090, 200785
200, 16095, 185911
200, 16100, 211059
200, 16105, 203871
200, 16110, 203279
200, 16115, 177261
200, 16120, 157405
200, 16125, 182484
200, 16130, 211026
200, 16135, 183663
200, 16140, 207113
200, 16145, 198017
200, 16150, 214027
200, 16155, 198548
200, 16160, 181829
200, 16165, 198241
200, 16170, 207350
200, 16175, 204940
200, 16180, 207187
200, 16185, 226576
200, 16190, 214410
200, 16195, 192014
200, 16200, 188123
200, 16205, 209700
200, 16210, 179490
200, 16215, 181022
200, 16220, 180687
200, 16225, 213113
200, 16230, 219402
200, 16235, 183427
200, 16240, 206146
200, 16245, 218601
200, 16250, 221954
200, 16255, 200402
200, 16260, 211791
200, 16265, 202722
200, 16270, 208529
200, 16275, 188544
200, 16280, 190513
200, 16285, 212940
200, 16290, 189735
200, 16295, 213491
200, 16300, 188790
200, 16305, 219768
200, 16310, 206608
200, 16315, 207542
200, 16320, 219317
200, 16325, 208570
200, 16330, 226907
200, 16335, 173223
200, 16340, 240336
200, 16345, 214200
200, 16350, 238790
200, 16355, 222436
200, 16360, 232178
200, 16365, 233588
200, 16370, 242173
200, 16375, 197447
200, 16380, 221373
200, 16385, 222485
200, 16390, 235622
200, 16395, 204466
200, 16400, 231686
200, 16405, 204219
200, 16410, 213709
200, 16415, 186854
200, 16420, 214622
200, 16425, 219317
200, 16430, 239972
200, 16435, 228711
200, 16440, 190905
200, 16445, 217164
200, 16450, 186477
200, 16455, 239333
200, 16460, 178143
200, 16465, 226464
200, 16470, 223724
200, 16475, 217275
200, 16480, 237269
200, 16485, 233214
200, 16490, 219910
200, 16495, 261359
200, 16500, 209500
200, 16505, 210354
200, 16510, 219142
200, 16515, 232029
200, 16520, 227577
200, 16525, 226444
200, 16530, 224661
200, 16535, 245056
200, 16540, 214075
200, 16545, 247008
200, 16550, 211698
200, 16555, 219376
200, 16560, 224863
200, 16565, 232458
200, 16570, 212242
200, 16575, 265537
200, 16580, 248899
200, 16585, 288795
200, 16590, 271742
200, 16595, 278526
200, 16600, 248212
200, 16605, 246267
200, 16610, 202428
200, 16615, 246803
200, 16620, 215396
200, 16625, 244223
200, 16630, 282232
200, 16635, 312902
200, 16640, 236241
200, 16645, 309384
200, 16650, 237521
200, 16655, 330252
200, 16660, 283201
200, 16665, 262109
200, 16670, 282811
